row,date,state,season,ah,o3,temp,fluP
2601,2010-10-01,KY,999,999,999,999,999
2602,2010-10-03,KY,1,6.578460230770901,44.18618080150921,12.014750857890387,-10.421725113588518
2603,2010-10-10,KY,1,8.123823173347024,49.21918552736315,14.715445234453526,-9.33998132621493
2604,2010-10-17,KY,1,5.803954435685568,47.3769654298175,12.913376070851132,-9.33998132621493
2605,2010-10-24,KY,1,8.153811581800273,37.50406571153881,13.083370252300302,-9.33998132621493
2606,2010-10-31,KY,1,4.9938507579488265,38.54506293735223,7.014865657479917,-9.042709326644843
2607,2010-11-07,KY,1,5.045531060479915,48.46383752276828,8.941787497539156,-8.525947408258508
2608,2010-11-14,KY,1,6.292554143007744,32.25174685446325,5.246907985959717,-7.794700378200189
2609,2010-11-21,KY,1,7.291239433011244,31.268419237858804,8.413025199239645,-7.767178311057442
2610,2010-11-28,KY,1,4.549093288434598,28.315722349621428,1.603228598755238,-5.352443517193506
2611,2010-12-05,KY,0,2.419774535067728,31.037550979473927,-3.661653094328746,-6.4896580894452685
2612,2010-12-12,KY,0,2.570897213527889,27.72076770109535,-6.0836875264721675,-5.981528988872971
2613,2010-12-19,KY,0,3.506145288219739,28.04588107978016,-1.936774945257599,-5.705662000298517
2614,2010-12-26,KY,0,4.593462254457943,34.35937314327222,1.2527875210842758,-5.175316365107707
2615,2011-01-02,KY,0,2.5472090994307104,33.03539355143549,-2.6752541484548606,-5.145528242236464
2616,2011-01-09,KY,0,2.1447497109088065,29.40103980993889,-5.70016804234483,-5.971482628581751
2617,2011-01-16,KY,0,3.5716133793269798,28.603420762319843,-2.9578808907957166,-4.912145094713405
2618,2011-01-23,KY,0,3.8868228316686384,31.140835728306236,-0.8990026222033345,-4.799118197119248
2619,2011-01-30,KY,0,4.096458345449974,32.70262711152619,-0.04643851963923229,-4.413280825974395
2620,2011-02-06,KY,0,2.561772460986975,38.004214413113495,-4.671591144791857,-5.004337656073747
2621,2011-02-13,KY,0,5.004487904031484,46.41606248567585,8.079935106734396,-5.727675103421133
2622,2011-02-20,KY,0,5.702134481738307,34.55183346073254,5.682499209298497,-4.961672348116375
2623,2011-02-27,KY,0,6.554898782531108,38.677145469729005,8.425281140286376,-5.5324768860947335
2624,2011-03-06,KY,1,5.290023464590775,39.562523686273046,4.569556596355884,-6.408153821092311
2625,2011-03-13,KY,1,6.657647348737746,40.47632439174041,9.292694569493857,-7.227813782370643
2626,2011-03-20,KY,1,7.202845305792454,41.81157886389965,11.25484353164282,-8.957375214903267
2627,2011-03-27,KY,1,4.157596721540637,43.48148942071497,3.622364899164187,-8.957375214903267
2628,2011-04-03,KY,1,8.137285968862724,47.4841979115187,14.404110930910218,-9.326497844696515
2629,2011-04-10,KY,1,9.265327541768684,47.36639421653822,14.053907239968488,-9.326497844696515
2630,2011-04-17,KY,1,9.602202239671048,44.32754845012017,14.812916800745835,-10.269880126988078
2631,2011-04-24,KY,1,11.589744488786087,47.76119804771837,15.558358071096375,-12.816219616749908
2632,2011-05-01,KY,1,8.860925449915904,45.73514986434326,11.524990051789338,-12.008838895076973
2633,2011-05-08,KY,1,14.883889488412837,46.324024956188985,20.04359420680539,-11.712075199426765
2634,2011-05-15,KY,1,10.521974957735258,36.48601745666831,13.06467259147188,-12.370717855564367
2635,2011-05-22,KY,1,14.872635931072747,43.82248422776909,19.06406209086138,-11.8728139809024
2636,2011-05-29,KY,1,16.5491252035108,56.788266447125295,24.408994935794222,-11.981709572157492
2637,2011-07-04,KY,999,999,999,999,999
2638,2011-10-02,KY,1,8.604466043076277,46.138763376883105,13.72401325081254,-12.094577984500873
2639,2011-10-09,KY,1,10.239722653765766,38.06255439588138,14.988360015159305,-12.252775052229907
2640,2011-10-16,KY,1,6.854732739406207,32.46360308753022,9.904568608034662,-12.189345083412297
2641,2011-10-23,KY,1,7.34748292666511,36.3599526988033,9.81766989137429,-11.710122698504843
2642,2011-10-30,KY,1,5.627368032354659,39.224775315477395,7.661490753052296,-12.281653997440873
2643,2011-11-06,KY,1,6.17224723706356,42.741603827167495,8.940969211102182,-12.633386639087975
2644,2011-11-13,KY,1,7.313702547959755,37.92306641220151,9.840321017049515,-7.709557542149339
2645,2011-11-20,KY,1,9.196941269971566,31.935311310160692,10.529705412783116,-8.535214147896305
2646,2011-11-27,KY,1,5.850935443421409,28.482420153698108,4.136263995682682,-8.535214147896305
2647,2011-12-04,KY,0,5.3341479386341515,29.41011629773832,3.325322952598782,-7.646441880915171
2648,2011-12-11,KY,0,5.839629611166438,28.406527854230394,3.9851868981770133,-7.646441880915171
2649,2011-12-18,KY,0,6.251719962920105,25.46384164531344,5.126736135189439,-7.646441880915171
2650,2011-12-25,KY,0,4.936343710675554,32.24687593601104,3.6566721589479885,-8.517425596840438
2651,2012-01-01,KY,0,3.55793675269945,34.0463657319294,2.386830889106718,-8.556829450972494
2652,2012-01-08,KY,0,4.638014703459419,26.168644643494027,1.1747933711045446,-8.666552531811538
2653,2012-01-15,KY,0,4.370245029031477,29.69772627614709,1.341195968471797,-8.52866625384458
2654,2012-01-22,KY,0,6.197590557005094,29.28242015369811,4.404688031963861,-7.392192287540652
2655,2012-01-29,KY,0,5.462381159998753,36.807080017643685,6.897885310875426,-7.700731748684916
2656,2012-02-05,KY,0,4.637479413086323,31.043304507439604,0.825039505886763,-6.980588804920385
2657,2012-02-12,KY,0,4.4968003852429055,34.00384872512668,1.5245859911475348,-6.894228722339993
2658,2012-02-19,KY,0,5.204861076589479,38.79364464349403,5.253894381170211,-6.476566847603231
2659,2012-02-26,KY,0,5.645956830824425,39.978533622899754,8.962227714503545,-6.498964320700809
2660,2012-03-04,KY,1,4.556891582310051,40.813779865343506,6.053781002485403,-6.607685685919313
2661,2012-03-11,KY,1,11.020409096211761,38.27263648491441,15.262964675954791,-5.806184985643465
2662,2012-03-18,KY,1,12.054783693704998,43.488314396163524,18.419710707700823,-6.413772976715276
2663,2012-03-25,KY,1,9.676460439106416,46.271426385490024,14.960527034231436,-6.59103664884776
2664,2012-04-01,KY,1,10.295075364240615,44.95106836857667,14.477250390240506,-6.960137883701854
2665,2012-04-08,KY,1,5.232372491576777,48.771360974710326,9.975833156680416,-9.462533653718307
2666,2012-04-15,KY,1,9.376170694769472,44.83304797841226,14.517783270059102,-9.181050359694337
2667,2012-04-22,KY,1,7.949780115543625,48.44824443208781,12.18632013090248,-9.181050359694337
2668,2012-04-29,KY,1,15.68939340522287,42.313875029517796,20.727250390240506,-9.077909125848219
2669,2012-05-06,KY,1,11.668498498330507,49.808189905852764,17.17141138797293,-9.6451215344184
2670,2012-05-13,KY,1,12.655623755750767,56.81981325570529,17.944829122310534,-9.886315961027801
2671,2012-05-20,KY,1,14.102806202622407,54.21640582130296,20.81115715758723,-10.309363687272384
2672,2012-05-27,KY,1,14.470525090248772,50.966375452012386,20.346120441185217,-12.821089983226877
2673,2012-07-04,KY,999,999,999,999,999
2674,2012-10-07,KY,1,6.940397391926476,33.36371969908741,8.789794990332954,-10.875107889944974
2675,2012-10-14,KY,1,8.491658925574113,35.963303977243115,12.923691559713394,-11.002200661505238
2676,2012-10-21,KY,1,9.154163004383369,40.23809660753008,14.086261964219283,-11.252371197423962
2677,2012-10-28,KY,1,4.691327128092568,31.02212264660068,5.337670054337049,-11.316542053958841
2678,2012-11-04,KY,1,5.487547857718817,36.06167185437838,5.631576864372891,-11.518349731838654
2679,2012-11-11,KY,1,4.858823863807289,33.955379337371575,4.833573792176271,-9.17678531198946
2680,2012-11-18,KY,1,5.180887994210774,42.07738451272623,6.6315252573103995,-6.286214401736124
2681,2012-11-25,KY,1,4.457620828545896,36.121571142852474,3.4209828023090765,-6.232203435387064
2682,2012-12-02,KY,0,9.347452291234228,31.74665534605957,11.407941855473961,-6.03628861438423
2683,2012-12-09,KY,0,5.85154082413818,29.60997117410627,3.9112409156410797,-5.967006087219115
2684,2012-12-16,KY,0,6.447145543967411,34.4166038271675,5.746447664186374,-5.837900500733223
2685,2012-12-23,KY,0,4.785013598609918,30.44211403124913,0.9579977553099113,-5.154717524917146
2686,2012-12-30,KY,0,3.378123139887008,33.2763779559915,-2.1435126308238894,-5.459323614057545
2687,2013-01-06,KY,0,6.940757698444292,34.13687726530146,6.246636066933345,-5.244194122522321
2688,2013-01-13,KY,0,4.9628912170936985,26.488918081627986,1.5299040844720482,-5.275773402373051
2689,2013-01-20,KY,0,1.954165734898381,34.51931774149193,-3.5935222975750234,-5.586301125127383
2690,2013-01-27,KY,0,5.575143868010482,35.5090000980852,2.783872338440302,-5.144668840885609
2691,2013-02-03,KY,0,4.252022827968547,39.48190277550554,2.252673652069202,-5.837828440747439
2692,2013-02-10,KY,0,4.260775934693403,40.946188489791254,3.2488422344446812,-6.1879153737329595
2693,2013-02-17,KY,0,3.2632412529315262,42.478076244893295,0.4604883393578456,-6.0115394684834484
2694,2013-02-24,KY,0,4.3734689121929105,32.92164188946025,1.3692403745880695,-5.769518006363409
2695,2013-03-03,KY,1,3.7184712694107764,39.33411345137951,0.5624711342804778,-7.506089804466653
2696,2013-03-10,KY,1,4.938622554107254,45.96317595622896,6.657982902206039,-6.0343143288369525
2697,2013-03-17,KY,1,3.9583199870514676,38.04562624403639,2.173642942647457,-8.521350183312213
2698,2013-03-24,KY,1,4.57263660029547,43.7972615135288,2.4562861315437505,-7.31713685938717
2699,2013-03-31,KY,1,4.590676301992046,50.741269886108604,6.7417267445705695,-9.106168963864482
2700,2013-04-07,KY,1,9.06592443626054,44.574832157170874,15.503357833787867,-7.574631816802521
2701,2013-04-14,KY,1,9.976040811420212,43.62863252347124,14.67084551851693,-10.01895072767855
2702,2013-04-21,KY,1,6.516909427395577,48.80687231035366,10.203686241012825,-12.10695709951628
2703,2013-04-28,KY,1,10.624099245383789,43.18951140352779,15.537462403637711,-11.048090624438924
2704,2013-05-05,KY,1,11.521333864462749,39.24051095886265,14.142192761470124,-11.24491054291838
2705,2013-05-12,KY,1,10.349862536129848,50.334957514080486,16.03688140615877,-11.344586410717692
2706,2013-05-19,KY,1,13.763728167391154,39.750851947470935,17.961484580761944,-11.149574382598377
2707,2013-05-26,KY,1,13.72223715642917,43.87006878436822,21.040849660127023,-11.5012530840561
2708,2013-07-04,KY,999,999,999,999,999
2709,2013-10-06,KY,1,10.602388222504455,36.22832665298008,14.147578641798141,-12.213969894401632
2710,2013-10-13,KY,1,11.07821774105702,29.014324385406383,13.146740634526676,-10.111154718652049
2711,2013-10-20,KY,1,5.372598428055651,29.533504279586275,5.342461209183641,-8.887730879074931
2712,2013-10-27,KY,1,9.705616639031065,30.481552899569593,11.795307250505964,-8.45527881179324
2713,2013-11-03,KY,1,5.755361655669272,37.19381471152124,7.562262517461231,-8.396070209343291
2714,2013-11-10,KY,1,4.328924471041874,34.98159305813222,4.092686943199122,-9.072975425643296
2715,2013-11-17,KY,1,6.901472602951947,32.28139974553484,7.631117736448348,-9.634082703005202
2716,2013-11-24,KY,1,2.7151479802060594,30.077828316963416,-2.5067423458561793,-10.693831768032757
2717,2013-12-01,KY,0,6.804292719990101,28.56762423533076,5.735762063314897,-7.109150157571426
2718,2013-12-08,KY,0,3.2395088380846317,30.401297704718516,-2.715737054850888,-7.367070179826322
2719,2013-12-15,KY,0,5.567972409912273,34.11388273873212,4.632293515401904,-6.677483308519076
2720,2013-12-22,KY,0,4.120861398924458,35.07476709247362,0.6281100073103731,-5.261552758688244
2721,2013-12-29,KY,0,3.1244933493969844,32.60690994961648,-2.6276244052152444,-5.209759139846938
2722,2014-01-05,KY,0,3.53465785655352,33.170175255738926,-3.2939263552624096,-5.254367265225941
2723,2014-01-12,KY,0,3.776446762942971,34.064392942813754,-0.1275536333341325,-5.448462901810478
2724,2014-01-19,KY,0,1.9140897913828727,35.39245416730355,-6.0552432276903945,-5.6901966667700385
2725,2014-01-26,KY,0,1.4307864142106945,38.27680790880015,-4.541427824986102,-6.412591327167573
2726,2014-02-02,KY,0,3.4979494327336704,34.87748818090899,-3.8544789713705816,-6.960268283765899
2727,2014-02-09,KY,0,2.590801722771026,40.10243231488714,-4.636665920224197,-7.0305445658439885
2728,2014-02-16,KY,0,4.764066689855387,41.69585552784777,5.470036019811076,-7.944465361659737
2729,2014-02-23,KY,0,2.3084409105251433,35.4523481407403,-1.0460800729889934,-8.259185001056014
2730,2014-03-02,KY,1,3.751287289638368,39.72320780877614,-1.1235148783036797,-9.261664120445458
2731,2014-03-09,KY,1,4.920915449684906,46.04588565625542,6.875922346694009,-9.486302513282396
2732,2014-03-16,KY,1,4.873056841330703,38.41000534838516,5.760712671420085,-9.159313353072806
2733,2014-03-23,KY,1,4.3906880860696464,40.76277921655311,3.794204252318349,-9.686158459796353
2734,2014-03-30,KY,1,7.587394556674646,45.0115168391756,11.123851820917,-9.290570474677587
2735,2014-04-06,KY,1,7.335971750175096,50.45189357709093,11.719914047263021,-9.33703682157314
2736,2014-04-13,KY,1,6.679321122501532,51.23335616212494,11.50121261234791,-10.610620101028285
2737,2014-04-20,KY,1,7.461784692456947,54.73097520974399,14.539393292276745,-10.119362397754779
2738,2014-04-27,KY,1,9.584051758762024,44.33715434806599,13.684953915613516,-10.119362397754779
2739,2014-05-04,KY,1,11.324081417503454,51.212045254899365,19.213126909107718,-11.4591554217604
2740,2014-05-11,KY,1,12.606520977998322,39.26318692836872,15.90186300897166,-11.4591554217604
2741,2014-05-18,KY,1,11.136695886331163,52.03412146824739,17.263843972993115,-11.4591554217604
2742,2014-05-25,KY,1,15.792579046313243,44.22277490043492,21.03852107588316,-11.4591554217604
2743,2014-07-04,KY,999,999,999,999,999
2744,2014-10-05,KY,1,10.263169813319184,31.359845925042176,12.860359383431174,-11.42273485776145
2745,2014-10-12,KY,1,11.451944687855919,26.756823520861765,13.90078514407855,-12.779683805990283
2746,2014-10-19,KY,1,7.513935482856905,32.07972151071216,9.287340963759455,-10.16779703921616
2747,2014-10-26,KY,1,7.847684476449016,35.02797839904092,10.245288241360857,-10.794653519632075
2748,2014-11-02,KY,1,5.497454082896769,37.183440561861374,6.499604520091903,-10.204628644672065
2749,2014-11-09,KY,1,4.009996033599153,32.5370119904328,2.4683960708263353,-9.491693849940544
2750,2014-11-16,KY,1,2.7132263602885116,37.274937160500826,-1.2959249719009778,-8.85131982211062
2751,2014-11-23,KY,1,4.844514309597276,32.67788749695997,4.056061632128957,-7.438793440386687
2752,2014-11-30,KY,1,7.4334809493483665,24.033780697915795,6.387460022810608,-6.513913054950517
2753,2014-12-07,KY,0,4.108720455631204,28.706059609480423,1.2458056988619512,-5.699825260261646
2754,2014-12-14,KY,0,4.642303958875226,23.02068545982056,1.6928103071568819,-4.892412842201125
2755,2014-12-21,KY,0,6.104533692774502,27.970175255738926,4.963142075463231,-4.5806247806073195
2756,2014-12-28,KY,0,4.248046824360621,26.67680790880015,0.11743852209858296,-5.128194507310416
2757,2015-01-04,KY,0,2.248229223124471,32.112182058460014,-5.467838016535622,-5.7049365852768386
2758,2015-01-11,KY,0,3.358705583121001,31.19364464349403,-1.5034326380520513,-6.233394472243518
2759,2015-01-18,KY,0,3.9885632567139986,32.675957568664096,2.397771521772797,-6.350847459354935
2760,2015-01-25,KY,0,3.4003756526728086,33.45486913328995,-0.6046385995913965,-6.535837550249008
2761,2015-02-01,KY,0,2.6415360115690953,38.34058341900423,-0.6412915655461244,-7.361285581141017
2762,2015-02-08,KY,0,3.5471029180851366,34.582817350878365,-0.10550428096770137,-7.475590914328615
2763,2015-02-15,KY,0,1.1402403794637177,37.683127208064384,-11.178104848426532,-8.002677184465457
2764,2015-02-22,KY,0,2.029154417845162,37.781240402329374,-5.403653712987359,-7.934548540169015
2765,2015-03-01,KY,1,3.716310925488556,41.172307489164304,-1.3682756925302515,-8.195223614329185
2766,2015-03-08,KY,1,7.539636950763198,38.68890758835456,8.723258699004141,-7.636907696279164
2767,2015-03-15,KY,1,5.922869147893535,40.13930763028145,8.250771926517366,-7.53449935838781
2768,2015-03-22,KY,1,5.3938568632647,38.036856176238956,7.06426399000943,-7.917034839556374
2769,2015-03-29,KY,1,5.912678509517914,45.26946464934692,10.087015312760755,-8.938977743391371
2770,2015-04-05,KY,1,9.664684678816881,40.570781481131974,14.457187020713931,-7.474708066077759
2771,2015-04-12,KY,1,10.116207551210897,42.74218442063925,15.086999663416385,-8.531643831714222
2772,2015-04-19,KY,1,7.398838733535648,46.669942618563255,11.682096812848716,-9.359616750114297
2773,2015-04-26,KY,1,6.80375584673473,49.353358787989784,10.772536509951387,-9.088136417729812
2774,2015-05-03,KY,1,11.376546732589158,59.375707792900535,19.637544413289856,-10.786769851027078
2775,2015-05-10,KY,1,12.527653098865015,45.44334020300743,18.764263990009432,-10.786769851027078
2776,2015-05-17,KY,1,12.046359257031906,41.315181796787805,16.24071901646446,-12.262117383908196
2777,2015-05-24,KY,1,15.36884680453506,40.565576597565254,20.686221661967103,-11.922276347004013
2778,2015-05-31,KY,1,13.633181205305736,39.84785915344475,17.63413367127351,-12.82420528928466
