"","state","date","temp","ah","o3","fluP"
"1","ky",2010-10-03,13.6047223185104,7.3762341413026,44.7306740980921,0.0000297775771709421
"2","ky",2010-10-10,16.3054166950736,8.92159708387872,49.763678823946,0.0000878333610199363
"3","ky",2010-10-17,14.5033475314712,6.60172834621727,47.9214587264004,0.0000878333610199363
"4","ky",2010-10-24,14.6733417129203,8.95158549233197,38.0485590081217,0.0000878333610199363
"5","ky",2010-10-31,8.60483711809995,5.79162466848052,39.0895562339351,0.00011823604270188
"6","ky",2010-11-07,10.5317589581592,5.84330497101161,49.0083308193511,0.000198217499981781
"7","ky",2010-11-14,6.83687944657975,7.09032805353944,32.7962401510461,0.000411742581705169
"8","ky",2010-11-21,10.0029966598597,8.08901334354294,31.8129125344417,0.0004232271066885
"9","ky",2010-11-28,3.19320005937527,5.3468671989663,28.8602156462043,0.00471423370950127
"10","ky",2010-12-05,-2.07168163370872,3.21754844559943,31.5820442760568,0.0015167642362959
"11","ky",2010-12-12,-4.49371606585214,3.36867112405959,28.2652609976782,0.0025186033199771
"12","ky",2010-12-19,-0.34680348463757,4.30391919875144,28.590374376363,0.00331604141625018
"13","ky",2010-12-26,2.8427589817043,5.39123616498964,34.9038664398551,0.00562263498392806
"14","ky",2011-01-02,-1.08528268783483,3.34498300996241,33.5798868480183,0.00579165762961515
"15","ky",2011-01-09,-4.1101965817248,2.9425236214405,29.9455331065217,0.00254396894961473
"16","ky",2011-01-16,-1.36790943017569,4.36938728985868,29.1479140589027,0.00730296494199325
"17","ky",2011-01-23,0.690968838416694,4.68459674220034,31.6853290248891,0.00816971327663815
"18","ky",2011-01-30,1.5435329409808,4.89423225598167,33.247120408109,0.0119703396221862
"19","ky",2011-02-06,-3.08161968417183,3.35954637151867,38.5487077096964,0.00666407555943839
"20","ky",2011-02-13,9.66990656735442,5.80226181456318,46.9605557822587,0.00324407684813776
"21","ky",2011-02-20,7.27247066991853,6.49990839227,35.0963267573154,0.00695253343350636
"22","ky",2011-02-27,10.0152526009064,7.3526726930628,39.2216387663119,0.00394058827302596
"23","ky",2011-03-06,6.15952805697591,6.08779737512247,40.1070169828559,0.00164535266974291
"24","ky",2011-03-13,10.8826660301139,7.45542125926944,41.0208176883233,0.000725579707954167
"25","ky",2011-03-20,12.8448149922628,8.00061921632415,42.3560721604825,0.00012876725725742
"26","ky",2011-03-27,5.21233635978422,4.95537063207233,44.0259827172978,0.00012876725725742
"27","ky",2011-04-03,15.9940823915302,8.93505987939442,48.0286912081016,0.000089025574619618
"28","ky",2011-04-10,15.6438787005885,10.0631014523004,47.9108875131211,0.000089025574619618
"29","ky",2011-04-17,16.4028882613659,10.3999761502027,44.872041746703,0.0000346603287779758
"30","ky",2011-04-24,17.1483295317164,12.3875183993178,48.3056913443012,0.00000271634771144795
"31","ky",2011-05-01,13.1149615124094,9.6586993604476,46.2796431609261,0.0000060901065213678
"32","ky",2011-05-08,21.6335656674254,15.6816633989445,46.8685182527718,0.00000819420473107767
"33","ky",2011-05-15,14.6546440520919,11.319748868267,37.0305107532512,0.00000424095492241111
"34","ky",2011-05-22,20.6540335514814,15.6704098416044,44.3669775243519,0.00000697749241627642
"35","ky",2011-05-29,25.9989663964143,17.3468991140425,57.3327597437082,0.00000625758750471532
"36","ky",2011-10-02,15.3139847114326,9.40223995360797,46.683256673466,0.00000558970763148985
"37","ky",2011-10-09,16.5783314757793,11.0374965642975,38.6070476924642,0.00000477183407878982
"38","ky",2011-10-16,11.4945400686547,7.6525066499379,33.0080963841131,0.00000508431540536478
"39","ky",2011-10-23,11.4076413519943,8.14525683719681,36.9044459953862,0.00000821021942127365
"40","ky",2011-10-30,9.25146221367232,6.42514194288636,39.7692686120603,0.00000463599999552697
"41","ky",2011-11-06,10.5309406717222,6.97002114759526,43.2860971237504,0.00000326128293918022
"42","ky",2011-11-13,11.4302924776695,8.11147645849145,38.4675597087844,0.000448318804483188
"43","ky",2011-11-20,12.1196768734031,9.99471518050326,32.4798046067435,0.00019638951357013
"44","ky",2011-11-27,5.72623545630271,6.64870935395311,29.026913450281,0.00019638951357013
"45","ky",2011-12-04,4.91529441321881,6.13192184916585,29.9546095943212,0.000477512840263428
"46","ky",2011-12-11,5.57515835879704,6.63740352169814,28.9510211508133,0.000477512840263428
"47","ky",2011-12-18,6.71670759580947,7.0494938734518,26.0083349418963,0.000477512840263428
"48","ky",2011-12-25,5.24664361956802,5.73411762120725,32.7913692325939,0.000199913550896909
"49","ky",2012-01-01,3.97680234972675,4.35571066323115,34.5908590285123,0.000192190851715458
"50","ky",2012-01-08,2.76476483172457,5.43578861399112,26.7131379400769,0.000172222249174061
"51","ky",2012-01-15,2.93116742909183,5.16801893956317,30.24221957273,0.000197679415556511
"52","ky",2012-01-22,5.99465949258389,6.99536446753679,29.826913450281,0.000615664650141871
"53","ky",2012-01-29,8.48785677149545,6.26015507053045,37.3515733142265,0.000452291288420702
"54","ky",2012-02-05,2.41501096650679,5.43525332361802,31.5877978040225,0.000928891954839459
"55","ky",2012-02-12,3.11455745176756,5.2945742957746,34.5483420217095,0.001012592072384
"56","ky",2012-02-19,6.84386584179024,6.00263498712118,39.3381379400769,0.0015367203905206
"57","ky",2012-02-26,10.5521991751236,6.44373074135612,40.5230269194826,0.00150273546793208
"58","ky",2012-03-04,7.64375246310543,5.35466549284175,41.3582731619264,0.00134813283602211
"59","ky",2012-03-11,16.8529361365748,11.8181830067435,38.8171297814973,0.00299986090870473
"60","ky",2012-03-18,20.0096821683209,12.8525576042367,44.0328076927464,0.00163614818895731
"61","ky",2012-03-25,16.5504984948515,10.4742343496381,46.8159196820729,0.00137073481176874
"62","ky",2012-04-01,16.0672218508605,11.0928492747723,45.4955616651595,0.000948066036445846
"63","ky",2012-04-08,11.5658046173004,6.03014640210847,49.3158542712932,0.0000777034142471255
"64","ky",2012-04-15,16.1077547306791,10.1739446053012,45.3775412749951,0.000102961716147978
"65","ky",2012-04-22,13.7762915915225,8.74755402607532,48.9927377286707,0.000102961716147978
"66","ky",2012-04-29,22.3172218508605,16.4871673157546,42.8583683261007,0.000114147021363516
"67","ky",2012-05-06,18.761382848593,12.4662724088622,50.3526832024356,0.0000647364417614786
"68","ky",2012-05-13,19.5348005829306,13.4533976662825,57.3643065522881,0.0000508634063223214
"69","ky",2012-05-20,22.4011286182073,14.9005801131541,54.7608991178858,0.0000333185250999556
"70","ky",2012-05-27,21.9360919018052,15.2682990007805,51.5108687485952,0.00000270315030257222
"71","ky",2012-10-07,10.379766450953,7.73817130245817,33.9082129956703,0.0000189231065616129
"72","ky",2012-10-14,14.5136630203334,9.28943283610581,36.507797273826,0.0000166647086958759
"73","ky",2012-10-21,15.6762334248393,9.95193691491507,40.7825899041129,0.0000129763229346178
"74","ky",2012-10-28,6.92764151495708,5.48910103862427,31.5666159431835,0.0000121697861402435
"75","ky",2012-11-04,7.22154832499292,6.28532176825051,36.6061651509612,0.00000994580525901123
"76","ky",2012-11-11,6.4235452527963,5.65659777433899,34.4998726339544,0.000103401745076784
"77","ky",2012-11-18,8.22149671793043,5.97866190474247,42.6218778093091,0.00185833479199487
"78","ky",2012-11-25,5.0109542629291,5.25539473907759,36.6660644394353,0.00196126300260631
"79","ky",2012-12-02,12.997913316094,10.1452262017659,32.2911486426424,0.002384713765979
"80","ky",2012-12-09,5.50121237626111,6.64931473466988,30.1544644706891,0.0025553534936913
"81","ky",2012-12-16,7.3364191248064,7.24491945449911,34.9610971237504,0.00290648388112481
"82","ky",2012-12-23,2.54796921592994,5.58278750914162,30.986607327832,0.00573898427182135
"83","ky",2012-12-30,-0.55354117020386,4.17589705041871,33.8208712525744,0.00423839332290037
"84","ky",2013-01-06,7.83660752755337,7.73853160897599,34.6813705618843,0.00525036166713422
"85","ky",2013-01-13,3.11987554509208,5.7606651276254,27.0334113782108,0.00508798006860673
"86","ky",2013-01-20,-2.00355083695499,2.75193964543008,35.0638110380748,0.00373486731991095
"87","ky",2013-01-27,4.37384379906033,6.37291777854218,36.0534933946681,0.00579660826319485
"88","ky",2013-02-03,3.84264511268923,5.04979673850024,40.0263960720884,0.0029066927210552
"89","ky",2013-02-10,4.83881369506471,5.0585498452251,41.4906817863741,0.00204989363759428
"90","ky",2013-02-17,2.05045979997787,4.06101516346322,43.0225695414762,0.0024443237370994
"91","ky",2013-02-24,2.9592118352081,5.17124282272461,33.4661351860431,0.00311154961959892
"92","ky",2013-03-03,2.15244259490051,4.51624517994247,39.8786067479624,0.000549424396347144
"93","ky",2013-03-10,8.24795436282607,5.73639646463895,46.5076692528118,0.00238941526180192
"94","ky",2013-03-17,3.76361440326749,4.75609389758317,38.5901195406192,0.000199130666366953
"95","ky",2013-03-24,4.04625759216378,5.37041051082717,44.3417548101117,0.000663620107291874
"96","ky",2013-03-31,8.3316982051906,5.38845021252374,51.2857631826915,0.000110966751587056
"97","ky",2013-04-07,17.0933292944079,9.86369834679224,45.1193254537537,0.000513046027557901
"98","ky",2013-04-14,16.260816979137,10.7738147219519,44.1731258200541,0.0000445456846368008
"99","ky",2013-04-21,11.7936577016329,7.31468333792727,49.3513656069365,0.00000552093890601173
"100","ky",2013-04-28,17.1274338642577,11.4218731559155,43.7340047001106,0.0000159172593806361
"101","ky",2013-05-05,15.7321642220902,12.3191077749944,39.7850042554455,0.0000130734955661021
"102","ky",2013-05-12,17.6268528667788,11.1476364466615,50.8794508106633,0.000011833237556209
"103","ky",2013-05-19,19.551456041382,14.5615020779229,40.2953452440538,0.0000143811999427094
"104","ky",2013-05-26,22.630821120747,14.5200110669609,44.4145620809511,0.0000101173053288678
"105","ky",2013-10-06,15.7375501024182,11.4001621330362,36.7728199495629,0.00000496064465424691
"106","ky",2013-10-13,14.7367120951467,11.8759916515887,29.5588176819892,0.0000406222203545339
"107","ky",2013-10-20,6.93243266980367,6.17037233858735,30.0779975761691,0.00013805354481584
"108","ky",2013-10-27,13.385278711126,10.5033905495628,31.0260461961524,0.000212728987103385
"109","ky",2013-11-03,9.15223397808126,6.55313556620097,37.7383080081041,0.00022570179150797
"110","ky",2013-11-10,5.68265840381915,5.12669838157357,35.5260863547151,0.000114711515321378
"111","ky",2013-11-17,9.22108919706838,7.69924651348364,32.8258930421177,0.0000654549682030511
"112","ky",2013-11-24,-0.91677088523615,3.51292189073776,30.6223216135463,0.000022683915516025
"113","ky",2013-12-01,7.32573352393493,7.6020666305218,29.1121175319136,0.000816921612657985
"114","ky",2013-12-08,-1.12576559423086,4.03728274861633,30.9457910013014,0.000631317472054826
"115","ky",2013-12-15,6.22226497602193,6.36574632044397,34.658376035315,0.00125735941548121
"116","ky",2013-12-22,2.2180814679304,4.91863530945616,35.6192603890565,0.00516047527997815
"117","ky",2013-12-29,-1.03765294459522,3.92226725992868,33.1514032461993,0.00543330724604288
"118","ky",2014-01-05,-1.70395489464238,4.33243176708522,33.7146685523218,0.00519749596194545
"119","ky",2014-01-12,1.4624178272859,4.57422067347467,34.6088862393966,0.00428447787273832
"120","ky",2014-01-19,-4.46527176707037,2.71186370191457,35.9369474638864,0.00336754967193548
"121","ky",2014-01-26,-2.95145636436607,2.22856032474239,38.821301205383,0.00163807951658904
"122","ky",2014-02-02,-2.26450751075055,4.29572334326537,35.4219814774918,0.000947942533818644
"123","ky",2014-02-09,-3.04669445960417,3.38857563330272,40.64692561147,0.000883668447598461
"124","ky",2014-02-16,7.0600074804311,5.56184060038708,42.2403488244306,0.000354493723193988
"125","ky",2014-02-23,0.543891387631036,3.10621482105684,35.9968414373232,0.000258802887680265
"126","ky",2014-03-02,0.466456582316349,4.54906120017007,40.267701105359,0.0000949880833131843
"127","ky",2014-03-09,8.46589380731404,5.7186893602166,46.5903789528383,0.000075878407927448
"128","ky",2014-03-16,7.35068413204011,5.6708307518624,38.954498644968,0.000105224059359947
"129","ky",2014-03-23,5.38417571293838,5.18846199660134,41.307272513136,0.0000621337899444408
"130","ky",2014-03-30,12.713823281537,8.38516846720634,45.5560101357585,0.0000922818791946309
"131","ky",2014-04-06,13.309885507883,8.13374566070679,50.9963868736738,0.0000880923450789793
"132","ky",2014-04-13,13.0911840729679,7.47709503303323,51.7778494587078,0.0000246521915798314
"133","ky",2014-04-20,16.1293647528968,8.25955860298864,55.2754685063268,0.0000402901841261415
"134","ky",2014-04-27,15.2749253762335,10.3818256692937,44.8816476446488,0.0000402901841261415
"135","ky",2014-05-04,20.8030983697277,12.1218553280352,51.7565385514822,0.0000105523077897136
"136","ky",2014-05-11,17.4918344695917,13.40429488853,39.8076802249516,0.0000105523077897136
"137","ky",2014-05-18,18.8538154336131,11.9344697968629,52.5786147648302,0.0000105523077897136
"138","ky",2014-05-25,22.6284925365032,16.5903529568449,44.7672681970178,0.0000105523077897136
"139","ky",2014-10-05,14.4503308440512,11.0609437238509,31.904339221625,0.0000109437088448149
"140","ky",2014-10-12,15.4907566046986,12.2497185983876,27.3013168174446,0.00000281742665470029
"141","ky",2014-10-19,10.8773124243795,8.3117093933886,32.624214807295,0.0000383853214530763
"142","ky",2014-10-26,11.8352597019809,8.64545838698071,35.5724716956238,0.0000205084404296156
"143","ky",2014-11-02,8.08957598071193,6.29522799342847,37.7279338584442,0.0000369972991971586
"144","ky",2014-11-09,4.05836753144636,4.80776994413085,33.0815052870157,0.0000754704534572316
"145","ky",2014-11-16,0.294046488719051,3.51100027082021,37.8194304570837,0.000143172121524497
"146","ky",2014-11-23,5.64603309274899,5.64228822012897,33.2223807935428,0.000587648685769134
"147","ky",2014-11-30,7.97743148343064,8.23125485988006,24.5782739944987,0.0014804715553319
"148","ky",2014-12-07,2.83577715948198,4.9064943661629,29.2505529060633,0.00333538813790674
"149","ky",2014-12-14,3.28278176777691,5.44007786940692,23.5651787564034,0.00744741617539576
"150","ky",2014-12-21,6.55311353608326,6.9023076033062,28.5146685523218,0.0101445251599479
"151","ky",2014-12-28,1.70740998271861,5.04582073489232,27.221301205383,0.00589232711935013
"152","ky",2015-01-04,-3.87786655591559,3.04600313365617,32.6566753550429,0.00331843980978849
"153","ky",2015-01-11,0.0865388225679767,4.1564794936527,31.7381379400769,0.00195893302984536
"154","ky",2015-01-18,3.98774298239283,4.7863371672457,33.220450865247,0.00174222681435079
"155","ky",2015-01-25,0.985332861028632,4.19814956320451,33.9993624298728,0.0014484126984127
"156","ky",2015-02-01,0.948679895073904,3.43930992210079,38.8850767155871,0.000634977647504025
"157","ky",2015-02-08,1.48446717965233,4.34487682861683,35.1273106474612,0.000566429743028978
"158","ky",2015-02-15,-9.5881333878065,1.93801428999541,38.2276205046472,0.000334453836884368
"159","ky",2015-02-22,-3.81368225236733,2.82692832837686,38.3257336989122,0.000358025398097528
"160","ky",2015-03-01,0.221695768089777,4.51408483602025,41.7168007857472,0.000275892421662153
"161","ky",2015-03-08,10.3132301596242,8.3374108612949,39.2334008849374,0.000482085102824481
"162","ky",2015-03-15,9.8407433871374,6.72064305842523,40.6838009268643,0.000534043349003979
"163","ky",2015-03-22,8.65423545062946,6.1916307737964,38.5813494728218,0.000364348673486779
"164","ky",2015-03-29,11.6769867733808,6.71045242004961,45.8139579459298,0.000131157861602224
"165","ky",2015-04-05,16.047158481334,10.4624585893486,41.1152747777148,0.000566929751714848
"166","ky",2015-04-12,16.6769711240364,10.9139814617426,43.2866777172221,0.000197091800981079
"167","ky",2015-04-19,13.2720682734687,8.19661264406735,47.2144359151461,0.0000861256846208967
"168","ky",2015-04-26,12.3625079705714,7.60152975726643,49.8978520845726,0.000112985687134562
"169","ky",2015-05-03,21.2275158739099,12.1743206431209,59.9202010894834,0.000020670757823055
"170","ky",2015-05-10,20.3542354506295,13.3254270093967,45.9878334995903,0.000020670757823055
"171","ky",2015-05-17,17.8306904770845,12.8441331675636,41.8596750933707,0.00000472746182574576
"172","ky",2015-05-24,22.2761931225871,16.1666207150668,41.1100698941481,0.00000664076767274297
"173","ky",2015-05-31,19.2241051318935,14.4309551158374,40.3923524500276,0.00000269474228832126
